total_sim_hits,matched_sim_hits,total_rec_hits,matched_rec_hits,sim_match_fraction,rec_match_fraction
3,0,1132,0,0.0,0.0
5,5,815,2,1.0,0.00245398773006135
59,51,1396,57,0.864406779661017,0.04083094555873926
2,0,802,0,0.0,0.0
59,56,724,60,0.9491525423728814,0.08287292817679558
1,0,1135,0,0.0,0.0
3,0,901,0,0.0,0.0
68,66,1147,76,0.9705882352941176,0.06625980819529206
11,11,563,17,1.0,0.03019538188277087
3,0,496,0,0.0,0.0
47,41,979,60,0.8723404255319149,0.06128702757916241
1,1,368,2,1.0,0.005434782608695652
24,23,1204,12,0.9583333333333334,0.009966777408637873
16,16,831,15,1.0,0.018050541516245487
3,3,912,12,1.0,0.013157894736842105
2,2,1005,2,1.0,0.001990049751243781
2,0,680,0,0.0,0.0
28,28,1090,31,1.0,0.028440366972477066
58,48,577,57,0.8275862068965517,0.09878682842287695
3,0,666,0,0.0,0.0
2,0,585,0,0.0,0.0
25,21,709,33,0.84,0.0465444287729196
33,32,837,51,0.9696969696969697,0.06093189964157706
73,49,646,20,0.6712328767123288,0.030959752321981424
2,2,890,1,1.0,0.0011235955056179776
191,172,724,164,0.900523560209424,0.2265193370165746
11,9,333,3,0.8181818181818182,0.009009009009009009
2,0,786,0,0.0,0.0
18,15,907,20,0.8333333333333334,0.022050716648291068
17,14,1003,5,0.8235294117647058,0.004985044865403789
2,2,754,2,1.0,0.002652519893899204
2,0,592,0,0.0,0.0
3,2,831,1,0.6666666666666666,0.0012033694344163659
29,27,599,30,0.9310344827586207,0.05008347245409015
17,17,433,19,1.0,0.04387990762124711
9,3,646,3,0.3333333333333333,0.0046439628482972135
8,8,785,4,1.0,0.005095541401273885
14,10,541,2,0.7142857142857143,0.0036968576709796672
82,73,1225,68,0.8902439024390244,0.05551020408163265
24,23,770,14,0.9583333333333334,0.01818181818181818
1,1,472,1,1.0,0.00211864406779661
109,99,505,115,0.908256880733945,0.22772277227722773
4,1,596,2,0.25,0.003355704697986577
2,2,883,2,1.0,0.0022650056625141564
144,124,592,113,0.8611111111111112,0.19087837837837837
3,0,738,0,0.0,0.0
123,112,1009,133,0.9105691056910569,0.13181367690782952
38,34,720,41,0.8947368421052632,0.05694444444444444
3,1,699,1,0.3333333333333333,0.001430615164520744
2,1,851,1,0.5,0.0011750881316098707
15,6,595,2,0.4,0.0033613445378151263
5,0,556,0,0.0,0.0
1,0,510,0,0.0,0.0
33,29,577,41,0.8787878787878788,0.07105719237435008
6,5,512,1,0.8333333333333334,0.001953125
11,11,930,12,1.0,0.012903225806451613
25,25,962,36,1.0,0.037422037422037424
1,1,1349,12,1.0,0.008895478131949592
1,0,951,0,0.0,0.0
20,20,439,13,1.0,0.029612756264236904
14,14,740,29,1.0,0.03918918918918919
2,0,704,0,0.0,0.0
12,12,1230,13,1.0,0.01056910569105691
21,20,887,14,0.9523809523809523,0.015783540022547914
87,66,746,31,0.7586206896551724,0.04155495978552279
9,9,944,17,1.0,0.018008474576271187
11,9,400,2,0.8181818181818182,0.005
86,81,893,97,0.9418604651162791,0.10862262038073908
17,15,594,33,0.8823529411764706,0.05555555555555555
1,1,656,3,1.0,0.004573170731707317
2,2,954,1,1.0,0.0010482180293501049
7,5,290,3,0.7142857142857143,0.010344827586206896
3,3,1013,3,1.0,0.0029615004935834156
12,11,799,3,0.9166666666666666,0.0037546933667083854
9,6,524,3,0.6666666666666666,0.0057251908396946565
5,5,759,2,1.0,0.002635046113306983
18,16,555,13,0.8888888888888888,0.023423423423423424
51,50,653,62,0.9803921568627451,0.09494640122511486
42,39,813,46,0.9285714285714286,0.056580565805658053
23,22,1028,48,0.9565217391304348,0.04669260700389105
42,41,477,59,0.9761904761904762,0.12368972746331237
33,33,485,45,1.0,0.09278350515463918
2,0,908,0,0.0,0.0
14,13,955,9,0.9285714285714286,0.009424083769633508
4,0,669,0,0.0,0.0
5,0,1359,0,0.0,0.0
25,25,702,40,1.0,0.05698005698005698
31,30,1298,46,0.967741935483871,0.03543913713405239
